type	latitude	longitude	altitude (m)	name	desc
T	52.388694189	4.552654627	8.1		
T	52.388631613	4.552752388	7.3		
T	52.388577253	4.552826120	7.1		
T	52.388531147	4.552878580	7.0		
T	52.388494156	4.552917732	7.0		
T	52.388441994	4.552966788	6.7		
T	52.388397172	4.552998860	6.4		
T	52.388351376	4.553031631	6.1		
T	52.388299437	4.553059433	5.9		
T	52.388253581	4.553082116	5.9		
T	52.388183502	4.553109749	5.9		
T	52.388111536	4.553127192	5.7		
T	52.388056766	4.553133290	5.6		
T	52.387985062	4.553136930	5.6		
T	52.387911804	4.553127665	5.5		
T	52.387837430	4.553110121	5.4		
T	52.387775607	4.553087334	5.2		
T	52.387701643	4.553053732	5.6		
T	52.387647495	4.553019727	6.0		
T	52.387580960	4.552963437	6.4		
T	52.387526003	4.552913931	6.4		
T	52.387490632	4.552877970	6.4		
T	52.387458511	4.552847329	6.5		
T	52.387435734	4.552825351	6.6		
T	52.387291258	4.552664507	6.9		
T	52.387172983	4.552528360	7.3		
T	52.387059918	4.552398222	7.5		
T	52.386887546	4.552202595	7.7		
T	52.386815772	4.552120854	8.0		
T	52.386780903	4.552082945	7.9		
T	52.386731056	4.552030840	7.4		
T	52.386701704	4.552002150	7.0		
T	52.386671553	4.551973079	6.5		
T	52.386647744	4.551952046	6.3		
T	52.386614225	4.551926858	6.5		
T	52.386559206	4.551890633	6.9		
T	52.386493121	4.551847916	7.2		
T	52.386404157	4.551791583	7.3		
T	52.386335116	4.551747109	7.3		
T	52.386274823	4.551703528	7.1		
T	52.386210203	4.551655543	6.6		
T	52.386062855	4.551531527	6.3		
T	52.385886882	4.551385612	5.0		
T	52.385838674	4.551344915	4.8		
T	52.385803349	4.551306495	5.1		
T	52.385772435	4.551269384	5.4		
T	52.385750391	4.551233071	5.4		
T	52.385730213	4.551187058	5.3		
T	52.385712490	4.551137314	5.1		
T	52.385690200	4.551041663	4.9		
T	52.385676740	4.550961932	4.8		
T	52.385665783	4.550791921	4.5		
T	52.385661594	4.550697640	4.1		
T	52.385659410	4.550533489	3.6		
T	52.385661673	4.550413886	3.6		
T	52.385663855	4.550327566	3.6		
T	52.385670330	4.550215139	3.7		
T	52.385673097	4.550110050	3.8		
T	52.385686897	4.549969096	4.0		
T	52.385710475	4.549797656	4.0		
T	52.385731060	4.549669836	4.1		
T	52.385757984	4.549555275	4.3		
T	52.385787420	4.549415145	4.4		
T	52.385816809	4.549299991	4.2		
T	52.385845172	4.549196964	4.0		
T	52.385880287	4.549082568	3.8		
T	52.385923392	4.548953947	3.7		
T	52.385966245	4.548841968	3.7		
T	52.385996020	4.548767761	3.9		
T	52.386026049	4.548698400	4.0		
T	52.386062815	4.548617798	4.2		
T	52.386103268	4.548534078	4.0		
T	52.386182419	4.548381492	4.0		
T	52.386252635	4.548267105	4.1		
T	52.386300267	4.548206164	4.1		
T	52.386353479	4.548154993	4.1		
T	52.386414227	4.548121469	4.1		
T	52.386467875	4.548110711	4.2		
T	52.386515219	4.548112991	4.4		
T	52.386546651	4.548121366	4.4		
T	52.386598162	4.548149283	4.5		
T	52.386639654	4.548184001	4.5		
T	52.386679154	4.548229497	4.4		
T	52.386722259	4.548290727	4.3		
T	52.386769747	4.548373377	4.2		
T	52.386814960	4.548467607	4.0		
T	52.386857490	4.548570532	3.8		
T	52.386893179	4.548670915	3.9		
T	52.386924269	4.548771479	4.1		
T	52.386955438	4.548906090	4.1		
T	52.386971349	4.548997873	4.2		
T	52.386982541	4.549092141	4.2		
T	52.386986629	4.549148336	4.2		
T	52.387004671	4.549347290	4.1		
T	52.387016172	4.549490880	4.0		
T	52.387023668	4.549572869	3.9		
T	52.387034674	4.549677387	3.7		
T	52.387052480	4.549812890	3.5		
T	52.387073279	4.549948359	3.2		
T	52.387099065	4.550105072	3.1		
T	52.387126453	4.550244814	3.3		
T	52.387161734	4.550404240	3.7		
T	52.387184547	4.550500759	3.9		
T	52.387211197	4.550600392	4.1		
T	52.387240812	4.550700953	4.0		
T	52.387261396	4.550761126	4.0		
T	52.387292550	4.550832098	4.0		
T	52.387332252	4.550896738	4.0		
T	52.387383522	4.550956340	4.0		
T	52.387403896	4.550973887	4.0		
T	52.387434645	4.550995216	4.0		
T	52.387469413	4.551014310	4.0		
T	52.387503814	4.551027874	4.0		
T	52.387538770	4.551034307	4.0		
T	52.387583656	4.551035596	4.0		
T	52.387629105	4.551027290	4.0		
T	52.387680607	4.551007473	4.0		
T	52.387727860	4.550974044	4.0		
T	52.387781650	4.550921864	4.0		
T	52.387817603	4.550872818	4.1		
T	52.387847990	4.550818508	4.3		
T	52.387873372	4.550758339	4.3		
T	52.387902708	4.550667368	4.5		
T	52.387915895	4.550605888	4.5		
T	52.387923865	4.550547225	4.5		
T	52.387939029	4.550346357	4.9		
T	52.387966478	4.549992609	4.7		
T	52.387992321	4.549650626	4.8		
T	52.388004691	4.549463325	4.8		
T	52.388008194	4.549383149	4.9		
T	52.388010215	4.549280696	5.0		
T	52.388012320	4.549176457	5.1		
T	52.388009985	4.548833958	5.5		
T	52.388004206	4.548511641	5.2		
T	52.387989390	4.548143247	4.3		
T	52.387975275	4.547897552	4.1		
T	52.387949866	4.547567852	4.1		
T	52.387919670	4.547231463	4.5		
T	52.387857505	4.546706324	5.2		
T	52.387809929	4.546379949	6.0		
T	52.387750429	4.546015646	6.3		
T	52.387709510	4.545783929	7.0		
T	52.387644724	4.545461119	6.8		
T	52.387573013	4.545138877	6.3		
T	52.387512430	4.544888215	6.0		
T	52.387407507	4.544488591	6.4		
T	52.387333600	4.544230309	5.4		
T	52.387243203	4.543936621	4.2		
T	52.387192670	4.543779263	4.6		
T	52.387115412	4.543551284	4.5		
T	52.387068743	4.543403790	3.9		
T	52.387055016	4.543349912	3.7		
T	52.387045776	4.543287030	3.6		
T	52.387043164	4.543228433	3.6		
T	52.387050026	4.543158534	3.6		
T	52.387063871	4.543106392	3.6		
T	52.387084187	4.543055632	3.5		
T	52.387109274	4.543010620	3.5		
T	52.387143938	4.542967741	3.5		
T	52.387206409	4.542906151	3.6		
T	52.387265280	4.542853824	3.7		
T	52.387292146	4.542825912	3.8		
T	52.387314958	4.542798360	3.9		
T	52.387328937	4.542779154	4.0		
T	52.387349953	4.542740145	3.9		
T	52.387367897	4.542699928	3.7		
T	52.387379739	4.542667380	3.6		
T	52.387391266	4.542623033	3.4		
T	52.387401090	4.542577571	3.3		
T	52.387405418	4.542541460	3.1		
T	52.387409377	4.542485585	3.0		
T	52.387407671	4.542407182	2.9		
T	52.387398876	4.542337501	2.8		
T	52.387381283	4.542269002	2.6		
T	52.387362970	4.542216889	2.5		
T	52.387341131	4.542171845	2.6		
T	52.387312256	4.542126073	2.7		
T	52.387286554	4.542096426	2.7		
T	52.387265163	4.542075046	2.7		
T	52.387238573	4.542053485	2.7		
T	52.387214343	4.542042213	2.7		
T	52.387185510	4.542035690	2.7		
T	52.387149935	4.542035110	2.8		
T	52.387125845	4.542037673	2.8		
T	52.386504478	4.542214263	3.0		
T	52.385125691	4.542594914	3.2		
T	52.384997980	4.542630897	3.5		
T	52.384941956	4.542646768	3.7		
T	52.384892129	4.542651152	4.0		
T	52.384848126	4.542652674	4.2		
T	52.384796168	4.542642983	4.3		
T	52.384761596	4.542633923	4.3		
T	52.384719661	4.542614560	4.3		
T	52.384669690	4.542584298	4.3		
T	52.384604946	4.542531542	4.2		
T	52.384547346	4.542467365	4.1		
T	52.384503986	4.542407978	4.0		
T	52.384477458	4.542358271	3.8		
T	52.384452500	4.542306954	3.6		
T	52.384419210	4.542229633	3.6		
T	52.384397131	4.542166533	4.0		
T	52.384382997	4.542111472	4.2		
T	52.384358672	4.541986585	4.6		
T	52.384343416	4.541877032	4.7		
T	52.384335765	4.541813229	4.8		
T	52.384331262	4.541421208	4.1		
T	52.384327281	4.541053702	4.3		
T	52.384326145	4.540598360	4.3		
T	52.384328903	4.540511873	4.3		
T	52.384334828	4.540426192	4.4		
T	52.384342048	4.540345605	4.4		
T	52.384348001	4.540286588	4.4		
T	52.384357043	4.540216859	4.5		
T	52.384367596	4.540151399	4.6		
T	52.384389052	4.540031441	4.7		
T	52.384415445	4.539914740	4.7		
T	52.384444556	4.539802329	4.7		
T	52.384474814	4.539705555	4.9		
T	52.384503862	4.539626831	5.1		
T	52.384556967	4.539496913	5.1		
T	52.384598533	4.539405357	5.1		
T	52.384655559	4.539300213	5.4		
T	52.384731291	4.539177568	5.9		
T	52.384807968	4.539069992	6.0		
T	52.384891065	4.538975728	6.1		
T	52.384958961	4.538906530	6.1		
T	52.385027596	4.538846912	6.2		
T	52.385091525	4.538799017	6.3		
T	52.385170220	4.538750757	6.5		
T	52.385247892	4.538712005	6.6		
T	52.385343680	4.538676313	6.8		
T	52.385409854	4.538657896	6.9		
T	52.385487356	4.538645777	7.0		
T	52.385548294	4.538642777	7.0		
T	52.385621999	4.538643754	7.0		
T	52.385686111	4.538651412	6.9		
T	52.385748989	4.538661670	6.9		
T	52.385799772	4.538674229	6.8		
T	52.385849845	4.538691209	6.9		
T	52.385935038	4.538726799	7.4		
T	52.386004532	4.538765535	7.5		
T	52.386086271	4.538819495	7.2		
T	52.386165797	4.538873275	6.7		
T	52.386270015	4.538943238	7.0		
T	52.386535579	4.539123814	6.7		
T	52.386781442	4.539293037	6.7		
T	52.387252810	4.539613939	5.7		
T	52.387783920	4.539969914	5.1		
T	52.388647633	4.540553864	5.0		
T	52.388973380	4.540773218	5.0		
T	52.389015306	4.540803246	5.0		
T	52.389035461	4.540815782	5.0		
