type	latitude	longitude	altitude (m)	name	desc
T	43.997541814	11.369944328	261.3		
T	43.997480010	11.369884590	261.5		
T	43.997414701	11.369838661	261.9		
T	43.997336387	11.369798024	262.6		
T	43.997286155	11.369779003	263.0		
T	43.997223227	11.369768432	263.5		
T	43.997101859	11.369763261	263.2		
T	43.996928750	11.369769521	262.7		
T	43.996784749	11.369767656	262.7		
T	43.996706091	11.369768590	262.7		
T	43.996660314	11.369764319	262.6		
T	43.996618643	11.369757590	262.2		
T	43.996577927	11.369748496	261.9		
T	43.996539713	11.369736473	261.5		
T	43.996499244	11.369716199	261.3		
T	43.996451941	11.369685791	261.1		
T	43.996421773	11.369664646	261.0		
T	43.996360538	11.369613115	261.0		
T	43.996191202	11.369441731	260.9		
T	43.995780050	11.369017080	260.3		
T	43.994732141	11.367936298	259.1		
T	43.994316846	11.367502960	260.5		
T	43.994104119	11.367285094	261.6		
T	43.993684065	11.366855644	263.4		
T	43.993570938	11.366749183	264.1		
T	43.993443294	11.366650640	264.3		
T	43.993350399	11.366593543	264.0		
T	43.993254462	11.366549544	263.6		
T	43.993161828	11.366524582	263.0		
T	43.993071697	11.366519215	262.2		
T	43.992959159	11.366529928	261.3		
T	43.992849810	11.366573920	260.2		
T	43.992762460	11.366621551	259.3		
T	43.992685360	11.366686971	258.5		
T	43.992600498	11.366782709	257.8		
T	43.992532787	11.366881828	257.3		
T	43.992469716	11.367019555	256.5		
T	43.992428364	11.367151871	255.7		
T	43.992402061	11.367275873	254.9		
T	43.992388461	11.367427501	253.7		
T	43.992394195	11.367564786	252.6		
T	43.992409783	11.367692681	251.5		
T	43.992443945	11.367853817	250.0		
T	43.992499510	11.368010347	248.5		
T	43.992577765	11.368175141	247.7		
T	43.992698482	11.368362323	247.0		
T	43.992844114	11.368523565	247.1		
T	43.992973857	11.368649437	247.0		
T	43.993052056	11.368716396	247.0		
T	43.993454371	11.368977786	247.6		
T	43.993828012	11.369202843	249.3		
T	43.994770819	11.369802570	252.1		
T	43.996316596	11.370784863	255.2		
T	43.997168547	11.371313603	256.8		
T	43.997565559	11.371560106	257.0		
