type	latitude	longitude	altitude (m)	name	desc
T	45.500991690	-73.527998801	11.5		
T	45.501088317	-73.528023042	11.8		
T	45.501127056	-73.528032228	11.9		
T	45.501218247	-73.528042448	11.6		
T	45.501297155	-73.528043410	11.3		
T	45.501901000	-73.528030801	11.0		
T	45.502384605	-73.528018039	11.0		
T	45.502514928	-73.528014923	11.0		
T	45.502548456	-73.528017486	11.2		
T	45.502593818	-73.528026492	11.3		
T	45.502637955	-73.528043143	11.5		
T	45.502683976	-73.528071208	11.7		
T	45.502717775	-73.528101494	11.9		
T	45.502742508	-73.528127185	12.1		
T	45.502768889	-73.528163101	12.3		
T	45.502793583	-73.528208220	12.6		
T	45.502817079	-73.528263719	12.9		
T	45.502832691	-73.528311049	13.1		
T	45.502840883	-73.528347291	13.2		
T	45.502850407	-73.528396076	13.3		
T	45.502854042	-73.528441162	13.4		
T	45.502855323	-73.528496176	13.4		
T	45.502851954	-73.528548648	13.5		
T	45.502843152	-73.528599307	13.5		
T	45.502813332	-73.528721826	13.7		
T	45.502799775	-73.528782547	13.8		
T	45.502795340	-73.528823325	13.9		
T	45.502793262	-73.528868520	14.0		
T	45.502794333	-73.528907009	14.1		
T	45.502798154	-73.528951199	14.1		
T	45.502805606	-73.529001697	14.2		
T	45.502816865	-73.529053526	14.2		
T	45.502828816	-73.529099282	14.2		
T	45.502846916	-73.529154123	14.3		
T	45.502874808	-73.529216232	14.2		
T	45.502910386	-73.529279356	14.1		
T	45.502950163	-73.529342961	14.0		
T	45.502995966	-73.529398984	13.9		
T	45.503056131	-73.529459068	14.0		
T	45.503130564	-73.529518601	14.1		
T	45.503221050	-73.529577816	14.1		
T	45.503300124	-73.529615864	14.1		
T	45.503424527	-73.529660698	14.0		
T	45.503538392	-73.529692959	14.1		
T	45.503696101	-73.529730129	13.6		
T	45.503789371	-73.529746914	13.1		
T	45.503964799	-73.529775778	12.5		
T	45.504900184	-73.529867335	11.3		
T	45.505251950	-73.529891230	11.7		
T	45.505593306	-73.529884759	11.7		
T	45.505928179	-73.529864066	10.5		
T	45.506291070	-73.529828000	10.5		
T	45.506640690	-73.529775053	10.6		
T	45.506918039	-73.529715804	11.1		
T	45.507283777	-73.529609427	10.2		
T	45.507629939	-73.529478998	12.3		
T	45.508553998	-73.529108276	6.8		
T	45.508606619	-73.529086320	6.6		
T	45.508642792	-73.529047202	6.8		
T	45.508662558	-73.529010342	7.1		
T	45.508672961	-73.528960967	7.6		
T	45.508677562	-73.528883415	8.3		
T	45.508676766	-73.528789877	8.9		
T	45.508679739	-73.528697252	9.5		
T	45.508699506	-73.528601967	10.0		
T	45.508719783	-73.528528978	10.4		
T	45.508753178	-73.528448424	10.9		
T	45.508800592	-73.528367726	11.5		
T	45.508846888	-73.528297375	11.7		
T	45.508908824	-73.528225124	11.6		
T	45.508956770	-73.528180166	11.6		
T	45.509024931	-73.528131490	11.6		
T	45.509120246	-73.528075146	11.8		
T	45.509146649	-73.528055299	11.9		
T	45.509417977	-73.527932167	12.0		
T	45.509672061	-73.527835462	12.0		
T	45.509905085	-73.527741826	10.4		
T	45.510158963	-73.527656017	8.8		
T	45.510463589	-73.527561552	9.4		
T	45.510824759	-73.527459250	11.0		
T	45.511337950	-73.527331722	11.9		
T	45.511529794	-73.527290802	12.5		
T	45.511674353	-73.527269312	13.0		
T	45.511890463	-73.527247958	12.3		
T	45.512152564	-73.527226045	11.3		
T	45.512342359	-73.527216188	10.6		
T	45.512452456	-73.527219265	10.2		
T	45.512614254	-73.527231594	10.0		
T	45.512754282	-73.527249403	10.1		
T	45.512864615	-73.527270422	10.4		
T	45.512950075	-73.527289901	10.7		
T	45.513166927	-73.527353309	11.6		
T	45.513723538	-73.527520439	13.5		
T	45.514014168	-73.527610020	11.9		
T	45.514081759	-73.527628026	11.3		
T	45.514118575	-73.527634335	10.9		
T	45.514148147	-73.527635531	10.7		
T	45.514176845	-73.527627867	10.6		
T	45.514202855	-73.527605574	10.8		
T	45.514227015	-73.527567704	11.0		
T	45.514238570	-73.527531119	11.1		
T	45.514243812	-73.527505014	11.3		
T	45.514243847	-73.527465706	11.4		
T	45.514239673	-73.527432145	11.5		
T	45.514234313	-73.527405493	11.6		
T	45.514212338	-73.527367500	11.6		
T	45.514189734	-73.527343226	11.6		
T	45.514148720	-73.527320943	11.7		
T	45.514052738	-73.527294438	12.3		
T	45.513825374	-73.527241866	13.2		
T	45.513546266	-73.527197675	13.7		
T	45.513399087	-73.527168322	13.2		
T	45.513291627	-73.527137062	12.7		
T	45.513215324	-73.527103948	12.3		
T	45.513143555	-73.527061569	12.0		
T	45.513056647	-73.527005043	11.8		
T	45.512918248	-73.526912442	11.5		
T	45.512642586	-73.526728716	10.9		
T	45.512403031	-73.526578626	11.0		
T	45.512065418	-73.526385229	10.4		
T	45.511782952	-73.526228968	10.0		
T	45.511307698	-73.525971739	10.5		
T	45.511091415	-73.525854372	10.1		
T	45.510306762	-73.525452144	7.5		
T	45.510077366	-73.525332875	7.9		
T	45.510029481	-73.525310189	8.0		
T	45.509483526	-73.525145713	8.6		
T	45.507865862	-73.524657038	9.4		
T	45.506306585	-73.524191707	4.5		
T	45.504693313	-73.523719058	6.4		
T	45.504277163	-73.523596985	6.5		
T	45.504043167	-73.523536945	6.8		
T	45.504013394	-73.523539122	6.9		
T	45.503990543	-73.523547978	7.0		
T	45.503981061	-73.523558521	7.2		
T	45.503966159	-73.523581962	7.4		
T	45.503951548	-73.523610188	7.8		
T	45.503940880	-73.523654134	8.1		
T	45.503918824	-73.523725306	8.7		
T	45.503892599	-73.523776044	9.2		
T	45.503865365	-73.523811355	9.8		
T	45.503835172	-73.523839151	10.4		
T	45.503816993	-73.523852047	10.8		
T	45.503770680	-73.523873793	11.6		
T	45.503741663	-73.523877235	12.0		
T	45.503669210	-73.523866692	13.0		
T	45.503564634	-73.523841486	14.1		
T	45.503440772	-73.523803939	15.0		
T	45.503369846	-73.523791000	15.6		
T	45.503051633	-73.523694512	12.0		
T	45.502968095	-73.523661083	11.1		
T	45.502096040	-73.523395500	7.7		
T	45.500890121	-73.523029730	9.0		
T	45.500255944	-73.522837871	10.3		
T	45.500095274	-73.522792093	10.7		
