type	latitude	longitude	altitude (m)	name	desc
T	14.959007833	103.085722189	178.4		
T	14.959026225	103.085760004	178.4		
T	14.959045722	103.085801518	178.4		
T	14.959077415	103.085843732	178.3		
T	14.959116941	103.085882908	178.1		
T	14.959153388	103.085907370	178.0		
T	14.959381245	103.086014371	178.3		
T	14.959536349	103.086084338	178.7		
T	14.959597543	103.086110048	178.9		
T	14.959643661	103.086120870	179.0		
T	14.959678963	103.086127074	179.1		
T	14.959716856	103.086133016	179.2		
T	14.959771746	103.086140876	179.4		
T	14.959840187	103.086141833	179.6		
T	14.959895443	103.086138883	179.8		
T	14.959942594	103.086133065	179.9		
T	14.959977392	103.086123749	180.0		
T	14.960032738	103.086109788	180.0		
T	14.960107242	103.086084173	179.8		
T	14.960168320	103.086056117	179.6		
T	14.960242278	103.086014101	179.5		
T	14.960303072	103.085959586	179.3		
T	14.960360268	103.085906184	179.1		
T	14.960396667	103.085861494	179.1		
T	14.960457519	103.085768182	178.9		
T	14.960806379	103.085058628	179.8		
T	14.960843992	103.084988374	179.9		
T	14.960872284	103.084936964	179.8		
T	14.960916995	103.084879480	179.5		
T	14.960999465	103.084804118	179.2		
T	14.961055038	103.084770372	179.0		
T	14.961315846	103.084654554	178.3		
T	14.961380318	103.084631101	178.1		
T	14.961448293	103.084612074	177.9		
T	14.961511608	103.084599576	177.8		
T	14.961588258	103.084594878	177.7		
T	14.961669964	103.084602103	177.5		
T	14.961755457	103.084607513	177.4		
T	14.961809431	103.084611497	177.4		
T	14.962618255	103.084714047	177.0		
T	14.963898402	103.084875595	176.2		
T	14.964075925	103.084908752	175.9		
T	14.964145307	103.084919331	175.8		
T	14.964216261	103.084940021	175.6		
T	14.964273847	103.084966648	175.5		
T	14.964323693	103.084998902	175.4		
T	14.964378217	103.085042142	175.4		
T	14.964423483	103.085093779	175.3		
T	14.964470910	103.085155897	175.3		
T	14.964498061	103.085222109	175.4		
T	14.964518816	103.085283116	175.6		
T	14.964532199	103.085372248	175.8		
T	14.964551253	103.085452357	176.0		
T	14.964690895	103.086336271	175.1		
T	14.964708694	103.086495289	174.6		
T	14.964712673	103.086583750	174.3		
T	14.964705932	103.086649655	174.1		
T	14.964690810	103.086719992	174.2		
T	14.964675042	103.086778549	174.3		
T	14.964652921	103.086829135	174.5		
T	14.964634318	103.086864912	174.6		
T	14.964611774	103.086900410	174.7		
T	14.964585354	103.086935556	174.8		
T	14.964559779	103.086965244	174.9		
T	14.964532006	103.086995379	175.0		
T	14.964490556	103.087025012	175.1		
T	14.964453319	103.087050859	175.2		
T	14.964418216	103.087069877	175.3		
T	14.964375076	103.087088821	175.4		
T	14.964337937	103.087100098	175.5		
T	14.964300006	103.087111508	175.5		
T	14.964253079	103.087121542	175.6		
T	14.964209226	103.087127091	175.6		
T	14.964166380	103.087127448	175.7		
T	14.964123415	103.087124211	175.6		
T	14.964076488	103.087119465	175.6		
T	14.964026588	103.087109422	175.6		
T	14.963965321	103.087087639	175.5		
T	14.963911827	103.087062261	175.5		
T	14.963868808	103.087036579	175.4		
T	14.963826848	103.087006665	175.4		
T	14.963790673	103.086972375	175.3		
T	14.963643084	103.086813797	175.3		
T	14.963600921	103.086772206	175.4		
T	14.963524890	103.086698567	175.5		
T	14.963480772	103.086656531	175.7		
T	14.963435941	103.086614694	175.8		
T	14.963391703	103.086585175	175.9		
T	14.963346032	103.086557361	176.0		
T	14.963288498	103.086524005	176.0		
T	14.963241245	103.086500308	176.1		
T	14.963193609	103.086480684	176.1		
T	14.963136839	103.086460531	176.2		
T	14.963078101	103.086441826	176.2		
T	14.963022550	103.086428629	176.3		
T	14.962954105	103.086416580	176.3		
T	14.962876360	103.086411774	176.4		
T	14.962808022	103.086413259	176.4		
T	14.962746971	103.086415544	176.5		
T	14.962688635	103.086420372	176.5		
T	14.962611276	103.086434714	176.6		
T	14.962536403	103.086454486	176.7		
T	14.962470361	103.086476602	176.8		
T	14.962334301	103.086537374	176.9		
T	14.962202272	103.086627353	177.0		
T	14.962097421	103.086693184	177.0		
T	14.961924768	103.086801500	177.1		
T	14.961786393	103.086873727	177.2		
T	14.961685329	103.086914509	177.3		
T	14.961630873	103.086930564	177.4		
T	14.961557233	103.086944783	177.5		
T	14.961478789	103.086954806	177.6		
T	14.961402338	103.086961064	177.7		
T	14.961303527	103.086967961	177.8		
T	14.960759226	103.086982773	178.4		
T	14.960263009	103.086999960	179.7		
T	14.959647278	103.087039495	179.4		
T	14.958795446	103.087107616	178.8		
T	14.958101250	103.087158101	178.5		
T	14.957758589	103.087189536	177.7		
T	14.957654439	103.087197729	177.4		
T	14.957610244	103.087196437	177.3		
T	14.957573274	103.087182053	177.3		
T	14.957535014	103.087162507	177.3		
T	14.957508854	103.087139485	177.3		
T	14.957475495	103.087100202	177.5		
T	14.957450232	103.087060696	177.8		
T	14.957436292	103.087022312	177.9		
T	14.957425820	103.086947364	178.2		
T	14.957436710	103.086897253	178.3		
T	14.957468624	103.086818287	178.5		
T	14.957503306	103.086730160	178.8		
T	14.957777543	103.086092387	180.4		
T	14.957829848	103.085992021	180.6		
T	14.957879106	103.085892556	180.9		
T	14.958058960	103.085528457	180.3		
T	14.958113595	103.085421157	180.0		
